"data_type","alphabet_size","tier_size","language_class","factor_width","threshold","index","split","accuracy","precision","recall","f1","brier_score","model","train_size"
"PS",4,3,"TLTT",4,2,3,"SA",0.98498,1,0.96996,0.984750959410343,0.0149381130600393,"gru","Small"
"PS",4,3,"TLTT",4,2,3,"LR",0.98968,1,0.97936,0.989572387034193,0.0102261627960187,"gru","Small"
"PS",4,4,"LTT",4,2,4,"LA",0.99464,0.989393699540921,1,0.994668576430333,0.00536001107115134,"gru","Mid"
"PS",4,4,"LTT",4,2,4,"SR",1,1,1,1,7.39351039273603e-24,"gru","Mid"
"PS",4,4,"LTT",4,2,4,"SA",0.99873,0.997466435254454,1,0.998731610854215,0.00126897690947559,"gru","Mid"
"PS",4,4,"LTT",4,2,4,"LR",0.99994,0.999880014398272,1,0.999940003599784,6e-05,"gru","Mid"
"PS",16,7,"TLT",2,1,0,"LA",0.67459,0.654457950705098,0.73976,0.694499469568238,0.255419489540737,"simple","Mid"
"PS",16,7,"TLT",2,1,0,"SR",0.92339,0.96047680160094,0.88312,0.920175466016484,0.0594836759220778,"simple","Mid"
"PS",16,7,"TLT",2,1,0,"SA",0.80118,0.918305555555556,0.66118,0.768813953488372,0.150237556361432,"simple","Mid"
"PS",16,7,"TLT",2,1,0,"LR",0.78594,0.737633800944086,0.88758,0.805689698994227,0.170484404137254,"simple","Mid"
"PS",16,4,"TPLT",2,2,2,"LA",0.91063,0.883787875955661,0.9456,0.913649671004957,0.0761739167439901,"simple","Large"
"PS",16,4,"TPLT",2,2,2,"SR",0.99947,0.999200431766846,0.99974,0.999470143061373,0.000462741840779855,"simple","Large"
"PS",16,4,"TPLT",2,2,2,"SA",0.99769,0.995657803007669,0.99974,0.997694725812085,0.00208723974495077,"simple","Large"
"PS",16,4,"TPLT",2,2,2,"LR",0.93034,0.913057667204177,0.95126,0.93176742545939,0.0588330645602268,"simple","Large"
"PS",16,4,"TLT",6,1,0,"LA",0.99984,0.999859994399776,0.99982,0.999839996799936,0.000152545376660219,"gru","Large"
"PS",16,4,"TLT",6,1,0,"SR",0.99999,0.999980000399992,1,0.999990000099999,1e-05,"gru","Large"
"PS",16,4,"TLT",6,1,0,"SA",0.9999,0.999979996799488,0.99982,0.99989999199936,9.99999999999988e-05,"gru","Large"
"PS",16,4,"TLT",6,1,0,"LR",0.99988,0.999760057586179,1,0.999880014398272,0.000119999957084857,"gru","Large"
"PS",16,16,"coSP",6,1,6,"LA",0.55145,0.555702314704545,0.51328,0.533649397502677,0.342685733146245,"simple","Small"
"PS",16,16,"coSP",6,1,6,"SR",0.83,0.820999182911171,0.84402,0.832350446736751,0.127466798028857,"simple","Small"
"PS",16,16,"coSP",6,1,6,"SA",0.57584,0.551121656600518,0.8176,0.658420306661513,0.322962060005813,"simple","Small"
"PS",16,16,"coSP",6,1,6,"LR",0.70308,0.761471906061699,0.59142,0.665758605939167,0.230653194458375,"simple","Small"
"PS",16,4,"TPLT",4,2,4,"LA",0.95888,1,0.91776,0.957116636075421,0.041120000000119,"gru","Large"
"PS",16,4,"TPLT",4,2,4,"SR",0.99991,1,0.99982,0.999909991899271,8.99999999999995e-05,"gru","Large"
"PS",16,4,"TPLT",4,2,4,"SA",0.98333,1,0.96666,0.983047400160678,0.0166700000201751,"gru","Large"
"PS",16,4,"TPLT",4,2,4,"LR",0.999,1,0.998,0.998998998998999,0.000999999999999994,"gru","Large"
"PS",16,4,"TLTT",6,2,2,"LA",0.61508,0.67668734262728,0.44074,0.533803260421965,0.35364114618211,"simple","Mid"
"PS",16,4,"TLTT",6,2,2,"SR",0.99734,0.99971866082553,0.99496,0.99733365409675,0.00236860771591509,"simple","Mid"
"PS",16,4,"TLTT",6,2,2,"SA",0.56711,0.998070357725991,0.13448,0.237023459118388,0.407438953938401,"simple","Mid"
"PS",16,4,"TLTT",6,2,2,"LR",0.8966,0.833636180092873,0.99096,0.905515552469023,0.0953283974800122,"simple","Mid"
"PS",16,16,"coSP",2,1,9,"LA",0.62642,0.764145424153782,0.36572,0.494684160692547,0.301679597938371,"simple","Mid"
"PS",16,16,"coSP",2,1,9,"SR",0.92651,0.928076760945059,0.92468,0.926375266738131,0.054375872948258,"simple","Mid"
"PS",16,16,"coSP",2,1,9,"SA",0.80739,0.882411485158369,0.7093,0.786442106196849,0.137049007746765,"simple","Mid"
"PS",16,16,"coSP",2,1,9,"LR",0.8055,0.879239286955658,0.70828,0.784554376481535,0.153743971414971,"simple","Mid"
"PS",16,16,"PLT",4,2,1,"LA",0.68732,0.992584411486273,0.37746,0.546932506447967,0.298340596307302,"lstm","Small"
"PS",16,16,"PLT",4,2,1,"SR",0.99404,0.999110967429079,0.98896,0.994009568608531,0.00538301015685109,"lstm","Small"
"PS",16,16,"PLT",4,2,1,"SA",0.74439,0.997881269608442,0.48982,0.657097245884925,0.246788696690067,"lstm","Small"
"PS",16,16,"PLT",4,2,1,"LR",0.97251,0.997263791543011,0.94762,0.971808308806186,0.023445301347047,"lstm","Small"
"PS",16,7,"TLTT",2,5,6,"LA",0.99815,0.996313639533725,1,0.998153416180067,0.00185,"gru","Mid"
"PS",16,7,"TLTT",2,5,6,"SR",1,1,1,1,3.30379081791463e-27,"gru","Mid"
"PS",16,7,"TLTT",2,5,6,"SA",0.99988,0.999760057586179,1,0.999880014398272,0.00012,"gru","Mid"
"PS",16,7,"TLTT",2,5,6,"LR",0.99997,0.999940003599784,1,0.999970000899973,3e-05,"gru","Mid"
"PS",4,3,"TcoSL",4,1,8,"LA",0.72755,0.984169539129325,0.46254,0.629314684553531,0.243533050837919,"lstm","Small"
"PS",4,3,"TcoSL",4,1,8,"SR",0.96058,0.995311222953499,0.92552,0.959147719029162,0.0368692676446447,"lstm","Small"
"PS",4,3,"TcoSL",4,1,8,"SA",0.72835,0.985623750584833,0.46346,0.6304634680524,0.242629750945554,"lstm","Small"
"PS",4,3,"TcoSL",4,1,8,"LR",0.96049,0.995331626616182,0.92532,0.959049780790398,0.0369587871048997,"lstm","Small"
"PS",16,7,"TLTT",6,2,6,"LA",0.54858,0.52586849560161,0.98756,0.686291678828059,0.443433500202434,"transformer","Small"
"PS",16,7,"TLTT",6,2,6,"SR",0.99652,0.99531144008619,0.99774,0.996524240426679,0.00320968755505745,"transformer","Small"
"PS",16,7,"TLTT",6,2,6,"SA",0.55541,0.529408642669865,0.99748,0.691700125514018,0.439350428230449,"transformer","Small"
"PS",16,7,"TLTT",6,2,6,"LR",0.98348,0.979015574842468,0.98814,0.98355662612227,0.0146382988416598,"transformer","Small"
"PS",4,4,"PLT",6,3,6,"LA",0.98444,0.969983313283403,0.99982,0.984675687919794,0.0152184578323919,"transformer","Mid"
"PS",4,4,"PLT",6,3,6,"SR",0.99979,0.999620129156087,0.99996,0.999790035693932,0.000193318080420837,"transformer","Mid"
"PS",4,4,"PLT",6,3,6,"SA",0.99338,0.986990682248895,0.99994,0.993423144174217,0.00656182570803204,"transformer","Mid"
"PS",4,4,"PLT",6,3,6,"LR",0.99846,0.99724671800806,0.99968,0.998461876510657,0.00141062481475527,"transformer","Mid"
"PS",16,7,"TLTT",2,2,9,"LA",0.62966,0.59916483113069,0.78342,0.679014699764249,0.317323236688384,"simple","Mid"
"PS",16,7,"TLTT",2,2,9,"SR",0.97185,0.968263104618621,0.97568,0.971957403145951,0.0224275144725168,"simple","Mid"
"PS",16,7,"TLTT",2,2,9,"SA",0.64102,0.58518581162712,0.96874,0.729626728527099,0.312891039994191,"simple","Mid"
"PS",16,7,"TLTT",2,2,9,"LR",0.8872,0.960076045627376,0.808,0.877497827975673,0.0946972191549458,"simple","Mid"
"PS",4,4,"LT",4,1,5,"LA",0.866,0.788643533123028,1,0.881834215167548,0.115725107837959,"simple","Large"
"PS",4,4,"LT",4,1,5,"SR",0.99766,0.995341800374248,1,0.997665462817008,0.00194399621855971,"simple","Large"
"PS",4,4,"LT",4,1,5,"SA",0.88082,0.807519622726832,1,0.893511320788434,0.0948168439582403,"simple","Large"
"PS",4,4,"LT",4,1,5,"LR",0.99755,0.995123892924669,1,0.997555987829817,0.00235034824419881,"simple","Large"
"PS",16,7,"TLT",2,1,9,"LA",0.7725,0.687915482856591,0.99756,0.81429481005012,0.22054912136131,"gru","Small"
"PS",16,7,"TLT",2,1,9,"SR",0.98357,0.96933051225809,0.99874,0.983815518583094,0.0159468664192801,"gru","Small"
"PS",16,7,"TLT",2,1,9,"SA",0.81547,0.730704538473914,0.99918,0.844108776642928,0.179512555883352,"gru","Small"
"PS",16,7,"TLT",2,1,9,"LR",0.9773,0.958712951216699,0.99756,0.977750769411719,0.021725767788519,"gru","Small"
"PS",4,4,"SP",4,1,3,"LA",0.64243,0.746974163343159,0.43078,0.546432422147523,0.353446605383339,"lstm","Large"
"PS",4,4,"SP",4,1,3,"SR",0.9995,0.999020939897698,0.99998,0.999500239884855,0.000486806917570322,"lstm","Large"
"PS",4,4,"SP",4,1,3,"SA",0.92813,0.874350768585069,0.99996,0.932946456061129,0.0711288265908148,"lstm","Large"
"PS",4,4,"SP",4,1,3,"LR",0.60692,0.664908384230983,0.4311,0.523065349802228,0.387043135622588,"lstm","Large"
"PS",16,16,"coSL",4,1,5,"LA",0.88543,1,0.77086,0.870605242650464,0.110459784977522,"simple","Mid"
"PS",16,16,"coSL",4,1,5,"SR",0.99983,1,0.99966,0.999829971095086,0.000152787941907395,"simple","Mid"
"PS",16,16,"coSL",4,1,5,"SA",0.88755,1,0.7751,0.873302912511971,0.10898913090301,"simple","Mid"
"PS",16,16,"coSL",4,1,5,"LR",0.99969,1,0.99938,0.9996899038702,0.000295397255226133,"simple","Mid"
"PS",16,4,"TPLT",2,2,6,"LA",1,1,1,1,1.64750152009674e-10,"gru","Large"
"PS",16,4,"TPLT",2,2,6,"SR",1,1,1,1,3.00827251174712e-31,"gru","Large"
"PS",16,4,"TPLT",2,2,6,"SA",1,1,1,1,5.95937587586159e-31,"gru","Large"
"PS",16,4,"TPLT",2,2,6,"LR",1,1,1,1,9.19158082979266e-16,"gru","Large"
"PS",16,16,"LTT",2,2,0,"LA",0.78678,0.780793482943642,0.79744,0.789028951378307,0.180714727440555,"simple","Mid"
"PS",16,16,"LTT",2,2,0,"SR",0.99508,0.990566785572731,0.99968,0.9951025283695,0.00411502037234196,"simple","Mid"
"PS",16,16,"LTT",2,2,0,"SA",0.8766,0.802198683999358,0.9997,0.890125545365506,0.106287934367697,"simple","Mid"
"PS",16,16,"LTT",2,2,0,"LR",0.89658,0.979911902802653,0.80976,0.886747410149149,0.0878778079235885,"simple","Mid"
"PS",16,7,"TLT",2,1,4,"LA",0.99823,0.999138431946142,0.99732,0.998228387832928,0.00139791001211574,"lstm","Large"
"PS",16,7,"TLT",2,1,4,"SR",0.99995,0.999959999199984,0.99994,0.999949999499995,4.83623012454627e-05,"lstm","Large"
"PS",16,7,"TLT",2,1,4,"SA",0.99991,0.999880007199568,0.99994,0.999910002699919,9.012040128852e-05,"lstm","Large"
"PS",16,7,"TLT",2,1,4,"LR",0.99875,0.999639358057342,0.99786,0.998748886508993,0.00100971835979905,"lstm","Large"
"PS",16,16,"PLT",4,2,9,"LA",0.9998,0.999600159936026,1,0.999800039992002,0.000200000000000275,"transformer","Large"
"PS",16,16,"PLT",4,2,9,"SR",0.99999,0.999980000399992,1,0.999990000099999,1e-05,"transformer","Large"
"PS",16,16,"PLT",4,2,9,"SA",0.99991,0.999820032394169,1,0.999910008099271,9e-05,"transformer","Large"
"PS",16,16,"PLT",4,2,9,"LR",0.99999,0.999980000399992,1,0.999990000099999,1.00000010161267e-05,"transformer","Large"
"PS",16,4,"TLT",2,1,7,"LA",0.64432,0.591267833653749,0.93496,0.724415793714746,0.304355444171086,"simple","Small"
"PS",16,4,"TLT",2,1,7,"SR",0.91076,0.866383616383616,0.97132,0.915855774307913,0.0737218398210545,"simple","Small"
"PS",16,4,"TLT",2,1,7,"SA",0.71886,0.648359544468547,0.95646,0.772834518422754,0.24188593561702,"simple","Small"
"PS",16,4,"TLT",2,1,7,"LR",0.8659,0.813668003977643,0.94916,0.876207004781862,0.110406862643664,"simple","Small"
"PS",16,4,"TLTT",6,2,4,"LA",0.5387,0.523273435808617,0.87012,0.653527812410809,0.438980315021526,"simple","Small"
"PS",16,4,"TLTT",6,2,4,"SR",0.99654,0.99330392624384,0.99982,0.996551311697632,0.00314909646345455,"simple","Small"
"PS",16,4,"TLTT",6,2,4,"SA",0.5043,0.502159675345548,0.99982,0.668543382903605,0.493178344128744,"simple","Small"
"PS",16,4,"TLTT",6,2,4,"LR",0.93168,0.984076433121019,0.87756,0.92777096460439,0.0602051135134061,"simple","Small"
"PS",16,7,"TSL",4,1,1,"LA",0.57034,0.612479211973903,0.38302,0.471304818624797,0.3187456148231,"transformer","Mid"
"PS",16,7,"TSL",4,1,1,"SR",0.85091,0.889822035592881,0.801,0.843078024187182,0.113404155620651,"transformer","Mid"
"PS",16,7,"TSL",4,1,1,"SA",0.65248,0.791415029432001,0.4141,0.543709461411202,0.280427999537978,"transformer","Mid"
"PS",16,7,"TSL",4,1,1,"LR",0.71,0.736454533171193,0.65406,0.692816134567718,0.210155810133879,"transformer","Mid"
"PS",16,16,"Zp",2,1,1,"LA",0.96423,0.979824289405685,0.94798,0.963639135959339,0.0242762461780398,"transformer","Mid"
"PS",16,16,"Zp",2,1,1,"SR",0.99988,0.999820021597408,0.99994,0.999880007199568,0.000177455655086686,"transformer","Mid"
"PS",16,16,"Zp",2,1,1,"SA",0.99956,0.999140721793693,0.99998,0.999560184722417,0.000419864610010965,"transformer","Mid"
"PS",16,16,"Zp",2,1,1,"LR",0.97383,0.990862944162437,0.95648,0.973367933648807,0.0184657024529228,"transformer","Mid"
"PS",4,3,"TLTT",6,2,2,"LA",0.99585,1,0.9917,0.995832705728774,0.00411275880776601,"lstm","Large"
"PS",4,3,"TLTT",6,2,2,"SR",0.99995,1,0.9999,0.999949997499875,4.99999936623922e-05,"lstm","Large"
"PS",4,3,"TLTT",6,2,2,"SA",0.99825,1,0.9965,0.99824693213123,0.00171206453158458,"lstm","Large"
"PS",4,3,"TLTT",6,2,2,"LR",0.99992,1,0.99984,0.999919993599488,7.99839641221144e-05,"lstm","Large"
"PS",4,4,"PLT",4,2,0,"LA",1,1,1,1,2.40023000310601e-20,"gru","Large"
"PS",4,4,"PLT",4,2,0,"SR",1,1,1,1,3.58085194897267e-28,"gru","Large"
"PS",4,4,"PLT",4,2,0,"SA",1,1,1,1,3.53544045662115e-28,"gru","Large"
"PS",4,4,"PLT",4,2,0,"LR",1,1,1,1,1.03560075304042e-24,"gru","Large"
"PS",4,4,"LT",2,1,9,"LA",0.99988,0.999760057586179,1,0.999880014398272,0.000117771660812149,"gru","Mid"
"PS",4,4,"LT",2,1,9,"SR",0.99998,0.999960001599936,1,0.999980000399992,1.99999976158144e-05,"gru","Mid"
"PS",4,4,"LT",2,1,9,"SA",0.9999,0.999800039992002,1,0.999900009999,9.62650962990951e-05,"gru","Mid"
"PS",4,4,"LT",2,1,9,"LR",0.99998,0.999960001599936,1,0.999980000399992,1.99839169495155e-05,"gru","Mid"
"PS",16,16,"PLT",4,2,9,"LA",0.97367,0.949974350692531,1,0.974345483421512,0.0259611541466997,"lstm","Mid"
"PS",16,16,"PLT",4,2,9,"SR",0.99686,0.993759192272529,1,0.996869828737763,0.00312130488880192,"lstm","Mid"
"PS",16,16,"PLT",4,2,9,"SA",0.97427,0.951058528141822,1,0.974915426086787,0.0253702138823486,"lstm","Mid"
"PS",16,16,"PLT",4,2,9,"LR",0.99657,0.993186738970661,1,0.996581724684333,0.00340692610764166,"lstm","Mid"
"PS",16,7,"TLTT",4,3,8,"LA",0.93895,0.89121406035543,0.99996,0.942460485763565,0.0608925916307745,"gru","Small"
"PS",16,7,"TLTT",4,3,8,"SR",0.99854,0.9970885015754,1,0.998542128492401,0.0014485724404204,"gru","Small"
"PS",16,7,"TLTT",4,3,8,"SA",0.9392,0.891583452211127,1,0.942684766214178,0.06061549920668,"gru","Small"
"PS",16,7,"TLTT",4,3,8,"LR",0.99829,0.996591656534652,1,0.998292919108325,0.00169955743981746,"gru","Small"
"PS",4,4,"SL",6,1,8,"LA",0.75222,0.668645858407553,1,0.801423327830227,0.240318279528407,"lstm","Small"
"PS",4,4,"SL",6,1,8,"SR",0.99735,0.994727941907888,1,0.99735700393956,0.00268627974371841,"lstm","Small"
"PS",4,4,"SL",6,1,8,"SA",0.7525,0.668896321070234,1,0.801603206412826,0.24001225585077,"lstm","Small"
"PS",4,4,"SL",6,1,8,"LR",0.9973,0.994629003381739,1,0.997307270370001,0.00273445597306043,"lstm","Small"
"PS",16,7,"TLT",4,1,8,"LA",0.90005,0.833725411682266,0.99942,0.909084293731865,0.0986280517947869,"lstm","Mid"
"PS",16,7,"TLT",4,1,8,"SR",0.99888,0.997784873278787,0.99998,0.998881230646289,0.00107677492175617,"lstm","Mid"
"PS",16,7,"TLT",4,1,8,"SA",0.89132,0.821449694420714,1,0.90197351805751,0.105712488185149,"lstm","Mid"
"PS",16,7,"TLT",4,1,8,"LR",0.99886,0.99814267454865,0.99958,0.998860820209449,0.00107685977606255,"lstm","Mid"
"PS",16,16,"LTT",2,5,9,"LA",0.61513,0.565062106536162,0.9999,0.722069368920471,0.384216593727317,"gru","Large"
"PS",16,16,"LTT",2,5,9,"SR",0.99994,0.999880014398272,1,0.999940003599784,6e-05,"gru","Large"
"PS",16,16,"LTT",2,5,9,"SA",0.57005,0.537663315232002,1,0.699325151229064,0.429390873406975,"gru","Large"
"PS",16,16,"LTT",2,5,9,"LR",0.99992,0.99990000399984,0.99994,0.999920001599968,7.86774066326047e-05,"gru","Large"
"PS",16,16,"coSL",2,1,8,"LA",0.91137,0.89019786390454,0.9385,0.913711020026676,0.0785747931258749,"simple","Large"
"PS",16,16,"coSL",2,1,8,"SR",0.99831,0.999358653171661,0.99726,0.998308223634817,0.00137005920262757,"simple","Large"
"PS",16,16,"coSL",2,1,8,"SA",0.97687,0.999622823376569,0.9541,0.976331058195102,0.0172099853955343,"simple","Large"
"PS",16,16,"coSL",2,1,8,"LR",0.93938,0.895780788354832,0.99446,0.942544641164651,0.051209845160338,"simple","Large"
"PS",4,4,"coSP",2,1,6,"LA",0.50018,1,0.00036,0.00071974089327842,0.499374171689879,"transformer","Small"
"PS",4,4,"coSP",2,1,6,"SR",0.99973,0.999919969588444,0.99954,0.999729948690251,0.000224652429556704,"transformer","Small"
"PS",4,4,"coSP",2,1,6,"SA",0.51744,0.998855835240275,0.03492,0.0674808688258483,0.476433249366338,"transformer","Small"
"PS",4,4,"coSP",2,1,6,"LR",0.99998,1,0.99996,0.999979999599992,1.63133091421107e-05,"transformer","Small"
"PS",4,4,"PLT",2,2,1,"LA",0.99975,0.999500249875062,1,0.999750062484379,0.00029922760084249,"lstm","Large"
"PS",4,4,"PLT",2,2,1,"SR",1,1,1,1,7.25168277758301e-16,"lstm","Large"
"PS",4,4,"PLT",2,2,1,"SA",1,1,1,1,7.26934351509797e-16,"lstm","Large"
"PS",4,4,"PLT",2,2,1,"LR",0.99997,0.999940003599784,1,0.999970000899973,3.97392033751528e-05,"lstm","Large"
"PS",4,3,"TSL",4,1,7,"LA",0.86776,0.790838921928382,1,0.883204974210415,0.131619185816248,"gru","Mid"
"PS",4,3,"TSL",4,1,7,"SR",0.99719,0.994411407887671,1,0.997197873974133,0.00279185995138321,"gru","Mid"
"PS",4,3,"TSL",4,1,7,"SA",0.92347,0.867257558149619,1,0.928910480896956,0.0760321244702681,"gru","Mid"
"PS",4,3,"TSL",4,1,7,"LR",0.99507,0.990236270374111,1,0.995094185664673,0.00487845278245895,"gru","Mid"
"PS",4,4,"coSL",2,1,5,"LA",1,1,1,1,1.5596552015126e-25,"gru","Large"
"PS",4,4,"coSL",2,1,5,"SR",1,1,1,1,1.57047416652427e-25,"gru","Large"
"PS",4,4,"coSL",2,1,5,"SA",1,1,1,1,1.5704469139985e-25,"gru","Large"
"PS",4,4,"coSL",2,1,5,"LR",1,1,1,1,1.55969488945297e-25,"gru","Large"
"PS",16,4,"TPLT",4,2,6,"LA",0.9506,0.932670149024428,0.97132,0.951602790187319,0.0463700680100153,"lstm","Mid"
"PS",16,4,"TPLT",4,2,6,"SR",0.99795,0.997641462293378,0.99826,0.997950635303056,0.00178103646694575,"lstm","Mid"
"PS",16,4,"TPLT",4,2,6,"SA",0.98163,0.966940065538169,0.99736,0.981914485148612,0.0173340871723134,"lstm","Mid"
"PS",16,4,"TPLT",4,2,6,"LR",0.98732,0.993398671634538,0.98116,0.987241407067536,0.0113448797520942,"lstm","Mid"
"PS",4,4,"SP",2,1,1,"LA",0.58617,0.54714771894116,1,0.707298614402014,0.400674349008773,"transformer","Small"
"PS",4,4,"SP",2,1,1,"SR",0.9992,0.998442367601246,0.99996,0.999200607538271,0.000738834737050549,"transformer","Small"
"PS",4,4,"SP",2,1,1,"SA",0.74111,0.658857014850637,1,0.794350578684397,0.252658818371025,"transformer","Small"
"PS",4,4,"SP",2,1,1,"LR",0.99768,0.995381430164039,1,0.997685369941735,0.00173384431075629,"transformer","Small"
"PS",4,4,"LT",6,1,7,"LA",0.85338,0.773251677956141,1,0.872128516858244,0.146620008189349,"gru","Mid"
"PS",4,4,"LT",6,1,7,"SR",0.99842,0.996849954144902,1,0.99842249246191,0.00157992454154972,"gru","Mid"
"PS",4,4,"LT",6,1,7,"SA",0.85427,0.774317439177365,1,0.872805983957826,0.145726693453479,"gru","Mid"
"PS",4,4,"LT",6,1,7,"LR",0.99862,0.997247596633292,1,0.99862190177555,0.00138000546001404,"gru","Mid"
"PS",16,4,"TcoSL",4,1,7,"LA",0.97745,1,0.9549,0.976929766228452,0.0225499999999992,"gru","Large"
"PS",16,4,"TcoSL",4,1,7,"SR",0.99991,1,0.99982,0.999909991899271,8.99999999999961e-05,"gru","Large"
"PS",16,4,"TcoSL",4,1,7,"SA",0.99362,1,0.98724,0.993579034238441,0.00637999999999973,"gru","Large"
"PS",16,4,"TcoSL",4,1,7,"LR",0.99977,1,0.99954,0.99976994708783,0.000229999999999991,"gru","Large"
"PS",4,4,"SL",2,1,4,"LA",1,1,1,1,1.01051804801302e-34,"gru","Large"
"PS",4,4,"SL",2,1,4,"SR",1,1,1,1,7.37487111444728e-35,"gru","Large"
"PS",4,4,"SL",2,1,4,"SA",1,1,1,1,9.1259110561807e-35,"gru","Large"
"PS",4,4,"SL",2,1,4,"LR",1,1,1,1,8.23213092891528e-35,"gru","Large"
"PS",16,4,"TLT",6,1,8,"LA",0.71774,0.672349924012158,0.84942,0.750583203732504,0.253764467370332,"simple","Large"
"PS",16,4,"TLT",6,1,8,"SR",0.9989,0.997824698650914,0.99998,0.998901186718344,0.000984011997044589,"simple","Large"
"PS",16,4,"TLT",6,1,8,"SA",0.73008,0.649418121363258,1,0.787451178026962,0.249396390753144,"simple","Large"
"PS",16,4,"TLT",6,1,8,"LR",0.91591,0.997678592796458,0.83376,0.908383722830528,0.0743310438409395,"simple","Large"
"PS",16,16,"PT",4,1,3,"LA",0.99602,0.999194879433195,0.99284,0.996007303224253,0.0036469875663608,"gru","Large"
"PS",16,16,"PT",4,1,3,"SR",0.9996,0.999859927162124,0.99934,0.999599895972953,0.000356597338226924,"gru","Large"
"PS",16,16,"PT",4,1,3,"SA",0.99926,0.999799783766468,0.99872,0.999259600184099,0.000645428332477342,"gru","Large"
"PS",16,16,"PT",4,1,3,"LR",0.99652,0.99943671038867,0.9936,0.996509808641232,0.00323397390874603,"gru","Large"
"PS",16,16,"LTT",6,2,1,"LA",0.50012,1,0.00024,0.000479884827641366,0.499864134307751,"lstm","Large"
"PS",16,16,"LTT",6,2,1,"SR",0.99999,1,0.99998,0.999989999899999,9.95375786662693e-06,"lstm","Large"
"PS",16,16,"LTT",6,2,1,"SA",0.50083,1,0.00166,0.00331449793343051,0.499082852696306,"lstm","Large"
"PS",16,16,"LTT",6,2,1,"LR",0.99449,1,0.98898,0.994459471689006,0.0052377047352355,"lstm","Large"
"PS",16,16,"LTT",2,3,7,"LA",0.99951,0.999979981182311,0.99904,0.999509769591708,0.000492611284124005,"gru","Large"
"PS",16,16,"LTT",2,3,7,"SR",0.99997,1,0.99994,0.999969999099973,3e-05,"gru","Large"
"PS",16,16,"LTT",2,3,7,"SA",0.99989,0.999979996399352,0.9998,0.999889990099109,0.000109999969633432,"gru","Large"
"PS",16,16,"LTT",2,3,7,"LR",0.99992,1,0.99984,0.999919993599488,7.80809675531588e-05,"gru","Large"
"PS",4,4,"LT",4,1,4,"LA",0.99608,0.99231868524473,0.9999,0.996094917415473,0.00383814072112213,"gru","Mid"
"PS",4,4,"LT",4,1,4,"SR",0.99985,0.999700089973008,1,0.999850022496625,0.000149999997619834,"gru","Mid"
"PS",4,4,"LT",4,1,4,"SA",0.99899,0.998003952174694,0.99998,0.998990998911078,0.00100287458907005,"gru","Mid"
"PS",4,4,"LT",4,1,4,"LR",0.999,0.998003992015968,1,0.999000999000999,0.000996696394442781,"gru","Mid"
"PS",16,16,"coSL",2,1,8,"LA",0.96443,0.992033054348978,0.93638,0.963403467256546,0.0344555370198463,"simple","Mid"
"PS",16,16,"coSL",2,1,8,"SR",0.99755,0.999598353248318,0.9955,0.997544967182725,0.00243842229260072,"simple","Mid"
"PS",16,16,"coSL",2,1,8,"SA",0.96745,0.999423064595397,0.93544,0.966373619562186,0.0320867738591199,"simple","Mid"
"PS",16,16,"coSL",2,1,8,"LR",0.99428,0.993017874241941,0.99556,0.994287312240332,0.00586012153343191,"simple","Mid"
"PS",16,16,"coSL",2,1,7,"LA",0.74361,0.99783381697797,0.48828,0.655699840197671,0.227259378013229,"transformer","Mid"
"PS",16,16,"coSL",2,1,7,"SR",0.99104,0.999247631054537,0.98282,0.990965738369396,0.00862715339061053,"transformer","Mid"
